lon,lat,depth,strike,dip
-69.95,20.75,7.8,101.3,6.1
-69.90,20.75,7.7,100.9,6.0
-69.85,20.75,7.6,100.6,5.9
-69.80,20.75,7.5,100.2,5.8
-69.75,20.75,7.4,99.7,5.7
-69.70,20.75,7.3,99.3,5.6
-69.65,20.75,7.8,98.2,6.5
-69.60,20.75,7.7,97.7,6.5
-69.55,20.75,7.6,97.2,6.4
-69.50,20.75,7.6,96.6,6.3
-69.45,20.75,7.5,96.1,6.2
-69.40,20.75,8.1,95.1,7.4
-69.35,20.75,8.0,94.5,7.3
-69.30,20.75,8.0,93.9,7.2
-69.25,20.75,7.9,93.2,7.2
-69.20,20.75,7.9,92.4,7.1
-69.15,20.75,8.6,91.7,8.5
-69.10,20.75,8.6,90.9,8.4
-69.05,20.75,8.6,90.0,8.4
-69.00,20.75,8.6,89.0,8.3
-68.95,20.75,8.6,87.9,8.3
-68.90,20.75,9.6,87.5,10.0
-68.85,20.75,9.6,86.5,10.0
-68.80,20.75,9.7,85.4,10.0
-68.75,20.75,8.9,83.2,8.3
-68.70,20.75,9.0,82.1,8.3
-68.65,20.75,9.1,81.1,8.4
-68.60,20.75,9.2,80.2,8.4
-68.55,20.75,9.4,79.4,8.5
-68.50,20.75,9.5,78.7,8.6
-68.45,20.75,9.7,78.2,8.7
-68.40,20.75,9.8,77.9,8.8
-68.35,20.75,10.0,77.7,8.9
-68.30,20.75,9.4,76.1,7.6
-68.25,20.75,9.6,76.2,7.7
-68.20,20.75,9.7,76.4,7.8
-68.15,20.75,9.9,76.8,7.9
-68.10,20.75,10.1,77.2,8.0
-68.05,20.75,10.2,77.7,8.0
-68.00,20.75,10.4,78.2,8.1
-67.95,20.75,10.5,78.8,8.2
-67.90,20.75,10.7,79.4,8.2
-67.85,20.75,10.8,80.0,8.3
-67.80,20.75,10.2,79.7,7.2
-67.75,20.75,10.3,80.3,7.3
-67.70,20.75,10.4,80.9,7.4
-67.65,20.75,10.5,81.4,7.4
-67.60,20.75,10.6,81.9,7.5
-67.55,20.75,10.7,82.4,7.6
-67.50,20.75,10.8,82.9,7.6
-67.45,20.75,10.9,83.3,7.7
-67.40,20.75,11.0,83.7,7.8
-67.35,20.75,11.0,84.0,7.8
-67.30,20.75,11.1,84.3,7.9
-67.25,20.75,11.2,84.6,7.9
-67.20,20.75,11.3,84.9,8.0
-67.15,20.75,11.3,85.2,8.1
-67.10,20.75,10.6,85.3,7.1
-67.05,20.75,10.7,85.5,7.1
-67.00,20.75,10.7,85.8,7.2
-66.95,20.75,10.8,86.0,7.2
-66.90,20.75,10.8,86.3,7.3
-66.85,20.75,10.9,86.5,7.3
-66.80,20.75,10.9,86.8,7.3
-66.75,20.75,11.0,87.0,7.3
-66.70,20.75,11.0,87.3,7.4
-66.65,20.75,11.0,87.6,7.4
-66.60,20.75,11.0,87.9,7.4
-66.55,20.75,11.1,88.2,7.4
-66.50,20.75,10.4,88.4,6.5
-66.45,20.75,10.4,88.8,6.5
-66.40,20.75,10.4,89.1,6.5
-66.35,20.75,10.4,89.5,6.5
-66.30,20.75,10.4,89.9,6.5
-66.25,20.75,10.4,90.2,6.5
-66.20,20.75,10.4,90.6,6.5
-66.15,20.75,10.4,90.9,6.5
-66.10,20.75,10.4,91.2,6.5
-66.05,20.75,10.4,91.5,6.4
-66.00,20.75,10.4,91.8,6.4
-65.95,20.75,10.4,92.0,6.4
-65.90,20.75,10.4,92.1,6.4
-65.85,20.75,10.3,92.2,6.4
-65.80,20.75,10.3,92.2,6.3
-65.75,20.75,10.3,92.2,6.3
-65.70,20.75,10.3,92.1,6.3
-65.65,20.75,10.2,92.0,6.3
-65.60,20.75,10.2,91.9,6.2
-65.55,20.75,10.2,91.7,6.2
-65.50,20.75,10.2,91.5,6.2
-65.45,20.75,10.2,91.3,6.2
-65.40,20.75,10.2,91.1,6.2
-65.35,20.75,10.2,91.0,6.2
-65.30,20.75,10.1,90.9,6.1
-65.25,20.75,10.1,90.9,6.1
-65.20,20.75,10.1,91.0,6.1
-65.15,20.75,10.1,91.1,6.1
-65.10,20.75,10.1,91.4,6.1
-65.05,20.75,10.1,91.7,6.1
-65.00,20.75,10.1,92.0,6.1
-64.95,20.75,10.0,92.5,6.1
-64.90,20.75,10.0,93.0,6.1
-64.85,20.75,10.0,93.5,6.0
-64.80,20.75,10.0,94.1,6.0
-64.75,20.75,9.9,94.7,6.0
-64.70,20.75,9.9,95.3,5.9
-64.65,20.75,9.8,95.9,5.9
-64.60,20.75,10.4,96.2,6.7
-64.55,20.75,10.3,96.7,6.6
-64.50,20.75,10.2,97.2,6.5
-64.45,20.75,10.1,97.7,6.5
-64.40,20.75,10.1,98.1,6.4
-64.35,20.75,10.0,98.5,6.3
-64.30,20.75,9.9,98.9,6.2
-64.25,20.75,9.8,99.1,6.1
-64.20,20.75,9.7,99.4,6.0
-64.15,20.75,9.6,99.6,5.9
-64.10,20.75,9.5,99.8,5.8
-64.05,20.75,9.4,99.9,5.6
-64.00,20.75,9.9,100.0,6.3
-63.95,20.75,9.8,100.1,6.2
-63.90,20.75,9.7,100.2,6.0
-63.85,20.75,9.6,100.3,5.9
-63.80,20.75,9.5,100.3,5.7
-63.75,20.75,9.4,100.4,5.6
-63.70,20.75,9.3,100.4,5.4
-63.65,20.75,9.3,100.5,5.3
-63.60,20.75,9.2,100.6,5.1
-63.55,20.75,9.1,100.8,5.0
-63.50,20.75,9.0,100.9,4.9
-63.45,20.75,9.4,101.5,5.4
-63.40,20.75,9.3,101.8,5.2
-63.35,20.75,9.2,102.1,5.1
-63.30,20.75,9.1,102.5,4.9
-63.25,20.75,9.0,102.9,4.8
-63.20,20.75,8.9,103.4,4.6
-63.15,20.75,9.2,104.3,5.0
-63.10,20.75,9.1,104.8,4.9
-63.05,20.75,9.0,105.4,4.7
-63.00,20.75,8.9,106.1,4.6
-62.95,20.75,9.2,107.1,5.0
-62.90,20.75,9.1,107.8,4.8
-62.85,20.75,9.0,108.5,4.6
-62.80,20.75,8.8,109.2,4.4
-62.75,20.75,9.1,110.2,4.8
-62.70,20.75,8.9,110.9,4.6
-62.65,20.75,9.2,111.9,4.9
-62.60,20.75,9.1,112.5,4.7
-62.55,20.75,9.3,113.4,5.0
-62.50,20.75,9.1,113.9,4.8
-62.45,20.75,9.4,114.6,5.1
-62.40,20.75,9.2,115.0,4.9
-62.35,20.75,9.0,115.2,4.6
-62.30,20.75,9.2,115.5,4.9
-62.25,20.75,9.0,115.5,4.7
-62.20,20.75,9.3,115.4,5.0
-62.15,20.75,9.1,115.1,4.8
-62.10,20.75,9.3,114.6,5.1
-62.05,20.75,9.1,114.1,4.8
-62.00,20.75,9.4,113.2,5.2
-61.95,20.75,9.2,112.5,5.0
-61.90,20.75,9.5,111.4,5.3
-61.85,20.75,9.3,110.8,5.1
-61.80,20.75,9.7,109.7,5.5
-61.75,20.75,9.5,109.2,5.3
-61.70,20.75,9.8,108.6,5.7
-70.95,20.80,6.5,98.1,3.5
-70.90,20.80,6.8,98.5,3.9
-70.85,20.80,6.7,99.4,3.9
-70.80,20.80,6.7,100.3,3.9
-70.75,20.80,7.0,100.7,4.3
-70.70,20.80,6.9,101.5,4.3
-70.65,20.80,6.8,102.3,4.2
-70.60,20.80,7.2,102.5,4.7
-70.55,20.80,7.1,103.0,4.6
-70.50,20.80,7.0,103.5,4.5
-70.45,20.80,7.3,103.4,5.1
-70.40,20.80,7.2,103.7,5.0
-70.35,20.80,7.1,103.8,4.9
-70.30,20.80,7.0,103.9,4.7
-70.25,20.80,7.4,103.5,5.3
-70.20,20.80,7.3,103.4,5.2
-70.15,20.80,7.2,103.3,5.1
-70.10,20.80,7.5,102.7,5.7
-70.05,20.80,7.4,102.4,5.5
-70.00,20.80,7.3,102.2,5.4
-69.95,20.80,7.8,101.3,6.1
-69.90,20.80,7.7,100.9,6.0
-69.85,20.80,7.6,100.6,5.9
-69.80,20.80,7.5,100.2,5.8
-69.75,20.80,7.4,99.7,5.7
-69.70,20.80,7.3,99.3,5.6
-69.65,20.80,7.8,98.2,6.5
-69.60,20.80,7.7,97.7,6.5
-69.55,20.80,7.6,97.2,6.4
-69.50,20.80,7.6,96.6,6.3
-69.45,20.80,7.5,96.1,6.2
-69.40,20.80,8.1,95.1,7.4
-69.35,20.80,8.0,94.5,7.3
-69.30,20.80,8.0,93.9,7.2
-69.25,20.80,7.9,93.2,7.2
-69.20,20.80,7.9,92.4,7.1
-69.15,20.80,8.6,91.7,8.5
-69.10,20.80,8.6,90.9,8.4
-69.05,20.80,8.6,90.0,8.4
-69.00,20.80,8.6,89.0,8.3
-68.95,20.80,8.6,87.9,8.3
-68.90,20.80,9.6,87.5,10.0
-68.85,20.80,9.6,86.5,10.0
-68.80,20.80,9.7,85.4,10.0
-68.75,20.80,8.9,83.2,8.3
-68.70,20.80,9.0,82.1,8.3
-68.65,20.80,9.1,81.1,8.4
-68.60,20.80,9.2,80.2,8.4
-68.55,20.80,9.4,79.4,8.5
-68.50,20.80,9.5,78.7,8.6
-68.45,20.80,9.7,78.2,8.7
-68.40,20.80,9.8,77.9,8.8
-68.35,20.80,10.0,77.7,8.9
-68.30,20.80,9.4,76.1,7.6
-68.25,20.80,9.6,76.2,7.7
-68.20,20.80,9.7,76.4,7.8
-68.15,20.80,9.9,76.8,7.9
-68.10,20.80,10.1,77.2,8.0
-68.05,20.80,10.2,77.7,8.0
-68.00,20.80,10.4,78.2,8.1
-67.95,20.80,10.5,78.8,8.2
-67.90,20.80,10.7,79.4,8.2
-67.85,20.80,10.8,80.0,8.3
-67.80,20.80,10.2,79.7,7.2
-67.75,20.80,10.3,80.3,7.3
-67.70,20.80,10.4,80.9,7.4
-67.65,20.80,10.5,81.4,7.4
-67.60,20.80,10.6,81.9,7.5
-67.55,20.80,10.7,82.4,7.6
-67.50,20.80,10.8,82.9,7.6
-67.45,20.80,10.9,83.3,7.7
-67.40,20.80,11.0,83.7,7.8
-67.35,20.80,11.0,84.0,7.8
-67.30,20.80,11.1,84.3,7.9
-67.25,20.80,11.2,84.6,7.9
-67.20,20.80,11.3,84.9,8.0
-67.15,20.80,11.3,85.2,8.1
-67.10,20.80,10.6,85.3,7.1
-67.05,20.80,10.7,85.5,7.1
-67.00,20.80,10.7,85.8,7.2
-66.95,20.80,10.8,86.0,7.2
-66.90,20.80,10.8,86.3,7.3
-66.85,20.80,10.9,86.5,7.3
-66.80,20.80,10.9,86.8,7.3
-66.75,20.80,11.0,87.0,7.3
-66.70,20.80,11.0,87.3,7.4
-66.65,20.80,11.0,87.6,7.4
-66.60,20.80,11.0,87.9,7.4
-66.55,20.80,11.1,88.2,7.4
-66.50,20.80,10.4,88.4,6.5
-66.45,20.80,10.4,88.8,6.5
-66.40,20.80,10.4,89.1,6.5
-66.35,20.80,10.4,89.5,6.5
-66.30,20.80,10.4,89.9,6.5
-66.25,20.80,10.4,90.2,6.5
-66.20,20.80,10.4,90.6,6.5
-66.15,20.80,10.4,90.9,6.5
-66.10,20.80,10.4,91.2,6.5
-66.05,20.80,10.4,91.5,6.4
-66.00,20.80,10.4,91.8,6.4
-65.95,20.80,10.4,92.0,6.4
-65.90,20.80,10.4,92.1,6.4
-65.85,20.80,10.3,92.2,6.4
-65.80,20.80,10.3,92.2,6.3
-65.75,20.80,10.3,92.2,6.3
-65.70,20.80,10.3,92.1,6.3
-65.65,20.80,10.2,92.0,6.3
-65.60,20.80,10.2,91.9,6.2
-65.55,20.80,10.2,91.7,6.2
-65.50,20.80,10.2,91.5,6.2
-65.45,20.80,10.2,91.3,6.2
-65.40,20.80,10.2,91.1,6.2
-65.35,20.80,10.2,91.0,6.2
-65.30,20.80,10.1,90.9,6.1
-65.25,20.80,10.1,90.9,6.1
-65.20,20.80,10.1,91.0,6.1
-65.15,20.80,10.1,91.1,6.1
-65.10,20.80,10.1,91.4,6.1
-65.05,20.80,10.1,91.7,6.1
-65.00,20.80,10.1,92.0,6.1
-64.95,20.80,10.0,92.5,6.1
-64.90,20.80,10.0,93.0,6.1
-64.85,20.80,10.0,93.5,6.0
-64.80,20.80,10.0,94.1,6.0
-64.75,20.80,9.9,94.7,6.0
-64.70,20.80,9.9,95.3,5.9
-64.65,20.80,9.8,95.9,5.9
-64.60,20.80,10.4,96.2,6.7
-64.55,20.80,10.3,96.7,6.6
-64.50,20.80,10.2,97.2,6.5
-64.45,20.80,10.1,97.7,6.5
-64.40,20.80,10.1,98.1,6.4
-64.35,20.80,10.0,98.5,6.3
-64.30,20.80,9.9,98.9,6.2
-64.25,20.80,9.8,99.1,6.1
-64.20,20.80,9.7,99.4,6.0
-64.15,20.80,9.6,99.6,5.9
-64.10,20.80,9.5,99.8,5.8
-64.05,20.80,9.4,99.9,5.6
-64.00,20.80,9.9,100.0,6.3
-63.95,20.80,9.8,100.1,6.2
-63.90,20.80,9.7,100.2,6.0
-63.85,20.80,9.6,100.3,5.9
-63.80,20.80,9.5,100.3,5.7
-63.75,20.80,9.4,100.4,5.6
-63.70,20.80,9.3,100.4,5.4
-63.65,20.80,9.3,100.5,5.3
-63.60,20.80,9.2,100.6,5.1
-63.55,20.80,9.1,100.8,5.0
-63.50,20.80,9.0,100.9,4.9
-63.45,20.80,9.4,101.5,5.4
-63.40,20.80,9.3,101.8,5.2
-63.35,20.80,9.2,102.1,5.1
-63.30,20.80,9.1,102.5,4.9
-63.25,20.80,9.0,102.9,4.8
-63.20,20.80,8.9,103.4,4.6
-63.15,20.80,9.2,104.3,5.0
-63.10,20.80,9.1,104.8,4.9
-63.05,20.80,9.0,105.4,4.7
-63.00,20.80,8.9,106.1,4.6
-62.95,20.80,9.2,107.1,5.0
-62.90,20.80,9.1,107.8,4.8
-62.85,20.80,9.0,108.5,4.6
-62.80,20.80,8.8,109.2,4.4
-62.75,20.80,9.1,110.2,4.8
-62.70,20.80,8.9,110.9,4.6
-62.65,20.80,9.2,111.9,4.9
-62.60,20.80,9.1,112.5,4.7
-62.55,20.80,9.3,113.4,5.0
-62.50,20.80,9.1,113.9,4.8
-62.45,20.80,9.4,114.6,5.1
-62.40,20.80,9.2,115.0,4.9
-62.35,20.80,9.0,115.2,4.6
-62.30,20.80,9.2,115.5,4.9
-62.25,20.80,9.0,115.5,4.7
-62.20,20.80,9.3,115.4,5.0
-62.15,20.80,9.1,115.1,4.8
-62.10,20.80,9.3,114.6,5.1
-62.05,20.80,9.1,114.1,4.8
-62.00,20.80,9.4,113.2,5.2
-61.95,20.80,9.2,112.5,5.0
-61.90,20.80,9.5,111.4,5.3
-61.85,20.80,9.3,110.8,5.1
-61.80,20.80,9.7,109.7,5.5
-61.75,20.80,9.5,109.2,5.3
-61.70,20.80,9.8,108.6,5.7
-70.95,20.85,6.5,98.1,3.5
-70.90,20.85,6.8,98.5,3.9
-70.85,20.85,6.7,99.4,3.9
-70.80,20.85,6.7,100.3,3.9
-70.75,20.85,7.0,100.7,4.3
-70.70,20.85,6.9,101.5,4.3
-70.65,20.85,6.8,102.3,4.2
-70.60,20.85,7.2,102.5,4.7
-70.55,20.85,7.1,103.0,4.6
-70.50,20.85,7.0,103.5,4.5
-70.45,20.85,7.3,103.4,5.1
-70.40,20.85,7.2,103.7,5.0
-70.35,20.85,7.1,103.8,4.9
-70.30,20.85,7.0,103.9,4.7
-70.25,20.85,7.4,103.5,5.3
-70.20,20.85,7.3,103.4,5.2
-70.15,20.85,7.2,103.3,5.1
-70.10,20.85,7.5,102.7,5.7
-70.05,20.85,7.4,102.4,5.5
-70.00,20.85,7.3,102.2,5.4
-69.95,20.85,7.8,101.3,6.1
-69.90,20.85,7.7,100.9,6.0
-69.85,20.85,7.6,100.6,5.9
-69.80,20.85,7.5,100.2,5.8
-69.75,20.85,7.4,99.7,5.7
-69.70,20.85,7.3,99.3,5.6
-69.65,20.85,7.8,98.2,6.5
-69.60,20.85,7.7,97.7,6.5
-69.55,20.85,7.6,97.2,6.4
-69.50,20.85,7.6,96.6,6.3
-69.45,20.85,7.5,96.1,6.2
-69.40,20.85,8.1,95.1,7.4
-69.35,20.85,8.0,94.5,7.3
-69.30,20.85,8.0,93.9,7.2
-69.25,20.85,7.9,93.2,7.2
-69.20,20.85,7.9,92.4,7.1
-69.15,20.85,8.6,91.7,8.5
-69.10,20.85,8.6,90.9,8.4
-69.05,20.85,8.6,90.0,8.4
-69.00,20.85,8.6,89.0,8.3
-68.95,20.85,8.6,87.9,8.3
-68.90,20.85,9.6,87.5,10.0
-68.85,20.85,9.6,86.5,10.0
-68.80,20.85,9.7,85.4,10.0
-68.75,20.85,8.9,83.2,8.3
-68.70,20.85,9.0,82.1,8.3
-68.65,20.85,9.1,81.1,8.4
-68.60,20.85,9.2,80.2,8.4
-68.55,20.85,9.4,79.4,8.5
-68.50,20.85,9.5,78.7,8.6
-68.45,20.85,9.7,78.2,8.7
-68.40,20.85,9.8,77.9,8.8
-68.35,20.85,10.0,77.7,8.9
-68.30,20.85,9.4,76.1,7.6
-68.25,20.85,9.6,76.2,7.7
-68.20,20.85,9.7,76.4,7.8
-68.15,20.85,9.9,76.8,7.9
-68.10,20.85,10.1,77.2,8.0
-68.05,20.85,10.2,77.7,8.0
-68.00,20.85,10.4,78.2,8.1
-67.95,20.85,10.5,78.8,8.2
-67.90,20.85,10.7,79.4,8.2
-67.85,20.85,10.8,80.0,8.3
-67.80,20.85,10.2,79.7,7.2
-67.75,20.85,10.3,80.3,7.3
-67.70,20.85,10.4,80.9,7.4
-67.65,20.85,10.5,81.4,7.4
-67.60,20.85,10.6,81.9,7.5
-67.55,20.85,10.7,82.4,7.6
-67.50,20.85,10.8,82.9,7.6
-67.45,20.85,10.9,83.3,7.7
-67.40,20.85,11.0,83.7,7.8
-67.35,20.85,11.0,84.0,7.8
-67.30,20.85,11.1,84.3,7.9
-67.25,20.85,11.2,84.6,7.9
-67.20,20.85,11.3,84.9,8.0
-67.15,20.85,11.3,85.2,8.1
-67.10,20.85,10.6,85.3,7.1
-67.05,20.85,10.7,85.5,7.1
-67.00,20.85,10.7,85.8,7.2
-66.95,20.85,10.8,86.0,7.2
-66.90,20.85,10.8,86.3,7.3
-66.85,20.85,10.9,86.5,7.3
-66.80,20.85,10.9,86.8,7.3
-66.75,20.85,11.0,87.0,7.3
-66.70,20.85,11.0,87.3,7.4
-66.65,20.85,11.0,87.6,7.4
-66.60,20.85,11.0,87.9,7.4
-66.55,20.85,11.1,88.2,7.4
-66.50,20.85,10.4,88.4,6.5
-66.45,20.85,10.4,88.8,6.5
-66.40,20.85,10.4,89.1,6.5
-66.35,20.85,10.4,89.5,6.5
-66.30,20.85,10.4,89.9,6.5
-66.25,20.85,10.4,90.2,6.5
-66.20,20.85,10.4,90.6,6.5
-66.15,20.85,10.4,90.9,6.5
-66.10,20.85,10.4,91.2,6.5
-66.05,20.85,10.4,91.5,6.4
-66.00,20.85,10.4,91.8,6.4
-65.95,20.85,10.4,92.0,6.4
-65.90,20.85,10.4,92.1,6.4
-65.85,20.85,10.3,92.2,6.4
-65.80,20.85,10.3,92.2,6.3
-65.75,20.85,10.3,92.2,6.3
-65.70,20.85,10.3,92.1,6.3
-65.65,20.85,10.2,92.0,6.3
-65.60,20.85,10.2,91.9,6.2
-65.55,20.85,10.2,91.7,6.2
-65.50,20.85,10.2,91.5,6.2
-65.45,20.85,10.2,91.3,6.2
-65.40,20.85,10.2,91.1,6.2
-65.35,20.85,10.2,91.0,6.2
-65.30,20.85,10.1,90.9,6.1
-65.25,20.85,10.1,90.9,6.1
-65.20,20.85,10.1,91.0,6.1
-65.15,20.85,10.1,91.1,6.1
-65.10,20.85,10.1,91.4,6.1
-65.05,20.85,10.1,91.7,6.1
-65.00,20.85,10.1,92.0,6.1
-64.95,20.85,10.0,92.5,6.1
-64.90,20.85,10.0,93.0,6.1
-64.85,20.85,10.0,93.5,6.0
-64.80,20.85,10.0,94.1,6.0
-64.75,20.85,9.9,94.7,6.0
-64.70,20.85,9.9,95.3,5.9
-64.65,20.85,9.8,95.9,5.9
-64.60,20.85,10.4,96.2,6.7
-64.55,20.85,10.3,96.7,6.6
-64.50,20.85,10.2,97.2,6.5
-64.45,20.85,10.1,97.7,6.5
-64.40,20.85,10.1,98.1,6.4
-64.35,20.85,10.0,98.5,6.3
-64.30,20.85,9.9,98.9,6.2
-64.25,20.85,9.8,99.1,6.1
-64.20,20.85,9.7,99.4,6.0
-64.15,20.85,9.6,99.6,5.9
-64.10,20.85,9.5,99.8,5.8
-64.05,20.85,9.4,99.9,5.6
-64.00,20.85,9.9,100.0,6.3
-63.95,20.85,9.8,100.1,6.2
-63.90,20.85,9.7,100.2,6.0
-63.85,20.85,9.6,100.3,5.9
-63.80,20.85,9.5,100.3,5.7
-63.75,20.85,9.4,100.4,5.6
-63.70,20.85,9.3,100.4,5.4
-63.65,20.85,9.3,100.5,5.3
-63.60,20.85,9.2,100.6,5.1
-63.55,20.85,9.1,100.8,5.0
-63.50,20.85,9.0,100.9,4.9
-63.45,20.85,9.4,101.5,5.4
-63.40,20.85,9.3,101.8,5.2
-63.35,20.85,9.2,102.1,5.1
-63.30,20.85,9.1,102.5,4.9
-63.25,20.85,9.0,102.9,4.8
-63.20,20.85,8.9,103.4,4.6
-63.15,20.85,9.2,104.3,5.0
-63.10,20.85,9.1,104.8,4.9
-63.05,20.85,9.0,105.4,4.7
-63.00,20.85,8.9,106.1,4.6
-62.95,20.85,9.2,107.1,5.0
-62.90,20.85,9.1,107.8,4.8
-62.85,20.85,9.0,108.5,4.6
-62.80,20.85,8.8,109.2,4.4
-62.75,20.85,9.1,110.2,4.8
-62.70,20.85,8.9,110.9,4.6
-62.65,20.85,9.2,111.9,4.9
-62.60,20.85,9.1,112.5,4.7
-62.55,20.85,9.3,113.4,5.0
-62.50,20.85,9.1,113.9,4.8
-62.45,20.85,9.4,114.6,5.1
-62.40,20.85,9.2,115.0,4.9
-62.35,20.85,9.0,115.2,4.6
-62.30,20.85,9.2,115.5,4.9
-62.25,20.85,9.0,115.5,4.7
-62.20,20.85,9.3,115.4,5.0
-62.15,20.85,9.1,115.1,4.8
-62.10,20.85,9.3,114.6,5.1
-62.05,20.85,9.1,114.1,4.8
-62.00,20.85,9.4,113.2,5.2
-61.95,20.85,9.2,112.5,5.0
-61.90,20.85,9.5,111.4,5.3
-61.85,20.85,9.3,110.8,5.1
-61.80,20.85,9.7,109.7,5.5
-61.75,20.85,9.5,109.2,5.3
-61.70,20.85,9.8,108.6,5.7
-70.95,20.90,6.5,98.1,3.5
-70.90,20.90,6.8,98.5,3.9
-70.85,20.90,6.7,99.4,3.9
-70.80,20.90,6.7,100.3,3.9
-70.75,20.90,7.0,100.7,4.3
-70.70,20.90,6.9,101.5,4.3
-70.65,20.90,6.8,102.3,4.2
-70.60,20.90,7.2,102.5,4.7
-70.55,20.90,7.1,103.0,4.6
-70.50,20.90,7.0,103.5,4.5
-70.45,20.90,7.3,103.4,5.1
-70.40,20.90,7.2,103.7,5.0
-70.35,20.90,7.1,103.8,4.9
-70.30,20.90,7.0,103.9,4.7
-70.25,20.90,7.4,103.5,5.3
-70.20,20.90,7.3,103.4,5.2
-70.15,20.90,7.2,103.3,5.1
-70.10,20.90,7.5,102.7,5.7
-70.05,20.90,7.4,102.4,5.5
-70.00,20.90,7.3,102.2,5.4
-69.95,20.90,7.8,101.3,6.1
-69.90,20.90,7.7,100.9,6.0
-69.85,20.90,7.6,100.6,5.9
-69.80,20.90,7.5,100.2,5.8
-69.75,20.90,7.4,99.7,5.7
-69.70,20.90,7.3,99.3,5.6
-69.65,20.90,7.8,98.2,6.5
-69.60,20.90,7.7,97.7,6.5
-69.55,20.90,7.6,97.2,6.4
-69.50,20.90,7.6,96.6,6.3
-69.45,20.90,7.5,96.1,6.2
-69.40,20.90,8.1,95.1,7.4
-69.35,20.90,8.0,94.5,7.3
-69.30,20.90,8.0,93.9,7.2
-69.25,20.90,7.9,93.2,7.2
-69.20,20.90,7.9,92.4,7.1
-69.15,20.90,8.6,91.7,8.5
-69.10,20.90,8.6,90.9,8.4
-69.05,20.90,8.6,90.0,8.4
-69.00,20.90,8.6,89.0,8.3
-68.95,20.90,8.6,87.9,8.3
-68.90,20.90,9.6,87.5,10.0
-68.85,20.90,9.6,86.5,10.0
-68.80,20.90,9.7,85.4,10.0
-68.75,20.90,8.9,83.2,8.3
-68.70,20.90,9.0,82.1,8.3
-68.65,20.90,9.1,81.1,8.4
-68.60,20.90,9.2,80.2,8.4
-68.55,20.90,9.4,79.4,8.5
-68.50,20.90,9.5,78.7,8.6
-68.45,20.90,9.7,78.2,8.7
-68.40,20.90,9.8,77.9,8.8
-68.35,20.90,10.0,77.7,8.9
-68.30,20.90,9.4,76.1,7.6
-68.25,20.90,9.6,76.2,7.7
-68.20,20.90,9.7,76.4,7.8
-68.15,20.90,9.9,76.8,7.9
-68.10,20.90,10.1,77.2,8.0
-68.05,20.90,10.2,77.7,8.0
-68.00,20.90,10.4,78.2,8.1
-67.95,20.90,10.5,78.8,8.2
-67.90,20.90,10.7,79.4,8.2
-67.85,20.90,10.8,80.0,8.3
-67.80,20.90,10.2,79.7,7.2
-67.75,20.90,10.3,80.3,7.3
-67.70,20.90,10.4,80.9,7.4
-67.65,20.90,10.5,81.4,7.4
-67.60,20.90,10.6,81.9,7.5
-67.55,20.90,10.7,82.4,7.6
-67.50,20.90,10.8,82.9,7.6
-67.45,20.90,10.9,83.3,7.7
-67.40,20.90,11.0,83.7,7.8
-67.35,20.90,11.0,84.0,7.8
-67.30,20.90,11.1,84.3,7.9
-67.25,20.90,11.2,84.6,7.9
-67.20,20.90,11.3,84.9,8.0
-67.15,20.90,11.3,85.2,8.1
-67.10,20.90,10.6,85.3,7.1
-67.05,20.90,10.7,85.5,7.1
-67.00,20.90,10.7,85.8,7.2
-66.95,20.90,10.8,86.0,7.2
-66.90,20.90,10.8,86.3,7.3
-66.85,20.90,10.9,86.5,7.3
-66.80,20.90,10.9,86.8,7.3
-66.75,20.90,11.0,87.0,7.3
-66.70,20.90,11.0,87.3,7.4
-66.65,20.90,11.0,87.6,7.4
-66.60,20.90,11.0,87.9,7.4
-66.55,20.90,11.1,88.2,7.4
-66.50,20.90,10.4,88.4,6.5
-66.45,20.90,10.4,88.8,6.5
-66.40,20.90,10.4,89.1,6.5
-66.35,20.90,10.4,89.5,6.5
-66.30,20.90,10.4,89.9,6.5
-66.25,20.90,10.4,90.2,6.5
-66.20,20.90,10.4,90.6,6.5
-66.15,20.90,10.4,90.9,6.5
-66.10,20.90,10.4,91.2,6.5
-66.05,20.90,10.4,91.5,6.4
-66.00,20.90,10.4,91.8,6.4
-65.95,20.90,10.4,92.0,6.4
-65.90,20.90,10.4,92.1,6.4
-65.85,20.90,10.3,92.2,6.4
-65.80,20.90,10.3,92.2,6.3
-65.75,20.90,10.3,92.2,6.3
-65.70,20.90,10.3,92.1,6.3
-65.65,20.90,10.2,92.0,6.3
-65.60,20.90,10.2,91.9,6.2
-65.55,20.90,10.2,91.7,6.2
-65.50,20.90,10.2,91.5,6.2
-65.45,20.90,10.2,91.3,6.2
-65.40,20.90,10.2,91.1,6.2
-65.35,20.90,10.2,91.0,6.2
-65.30,20.90,10.1,90.9,6.1
-65.25,20.90,10.1,90.9,6.1
-65.20,20.90,10.1,91.0,6.1
-65.15,20.90,10.1,91.1,6.1
-65.10,20.90,10.1,91.4,6.1
-65.05,20.90,10.1,91.7,6.1
-65.00,20.90,10.1,92.0,6.1
-64.95,20.90,10.0,92.5,6.1
-64.90,20.90,10.0,93.0,6.1
-64.85,20.90,10.0,93.5,6.0
-64.80,20.90,10.0,94.1,6.0
-64.75,20.90,9.9,94.7,6.0
-64.70,20.90,9.9,95.3,5.9
-64.65,20.90,9.8,95.9,5.9
