101 EQSim_Input_Friction_2 1
111 Fault friction from Ward All-California model
102 End_Metadata
120 200 summary 4    Record 200: Fault friction summary
121 1 n_element 1    Field 1: Total number of elements in the file
121 2 elastic_flag 1    Field 2: 1 if elastic parameters (record 201) are included, 0 if not
121 3 strength_flag 1    Field 3: 1 if fault strength (record 202) is included, 0 if not
121 4 rate_state_flag 1    Field 4: 1 if rate-state parameters (record 203) are included, 0 if not
120 201 elastic_param 2    Record 201: Elastic parameters
121 1 lame_lambda 2    Field 1: Lame modulus lambda (Pascal)
121 2 lame_mu 2    Field 2: Lame modulus mu, also known as the shear modulus (Pascal)
120 202 fault_strength 3    Record 202: Fault strength
121 1 index 1    Field 1: Element index number (consecutive integers, starting with 1)
121 2 static_strength 2    Field 2: Element static yield strength (Pascal)
121 3 dynamic_strength 2    Field 3: Element dynamic sliding strength (Pascal)
120 203 rate_state 6    Record 203: Rate-state parameters
121 1 index 1    Field 1: Element index number (consecutive integers, starting with 1)
121 2 A 2    Field 2: Element rate-state parameter A
121 3 B 2    Field 3: Element rate-state parameter B
121 4 L 2    Field 4: Element rate-state characteristic distance L (meters)
121 5 f0 2    Field 5: Element rate-state friction coefficient f0
121 6 V0 2    Field 6: Element rate-state reference velocity V0 (meters/second)
103 End_Descriptor
200 12502 1 1 0
201  3.200000e+010  3.000000e+010
202 1  2.261700e+007  0.000000e+000
202 2  2.261700e+007  0.000000e+000
202 3  2.261700e+007  0.000000e+000
202 4  2.261700e+007  0.000000e+000
202 5  2.261700e+007  0.000000e+000
202 6  2.261700e+007  0.000000e+000
202 7  2.261700e+007  0.000000e+000
202 8  2.261700e+007  0.000000e+000
202 9  2.261700e+007  0.000000e+000
202 10  2.261700e+007  0.000000e+000
202 11  2.261700e+007  0.000000e+000
202 12  2.261700e+007  0.000000e+000
202 13  2.261700e+007  0.000000e+000
202 14  2.261700e+007  0.000000e+000
202 15  2.261700e+007  0.000000e+000
202 16  2.261700e+007  0.000000e+000
202 17  2.261700e+007  0.000000e+000
202 18  2.261700e+007  0.000000e+000
202 19  2.261700e+007  0.000000e+000
202 20  2.261700e+007  0.000000e+000
202 21  2.261700e+007  0.000000e+000
202 22  2.261700e+007  0.000000e+000
202 23  2.261700e+007  0.000000e+000
202 24  2.261700e+007  0.000000e+000
202 25  2.261700e+007  0.000000e+000
202 26  2.261700e+007  0.000000e+000
202 27  2.261700e+007  0.000000e+000
202 28  2.261700e+007  0.000000e+000
202 29  2.261700e+007  0.000000e+000
202 30  2.261700e+007  0.000000e+000
202 31  2.261700e+007  0.000000e+000
202 32  2.261700e+007  0.000000e+000
202 33  2.261700e+007  0.000000e+000
202 34  2.261700e+007  0.000000e+000
202 35  2.261700e+007  0.000000e+000
202 36  2.261700e+007  0.000000e+000
202 37  2.261700e+007  0.000000e+000
202 38  2.261700e+007  0.000000e+000
202 39  2.261700e+007  0.000000e+000
202 40  2.261700e+007  0.000000e+000
202 41  2.261700e+007  0.000000e+000
202 42  2.261700e+007  0.000000e+000
202 43  2.261700e+007  0.000000e+000
202 44  2.261700e+007  0.000000e+000
202 45  2.261700e+007  0.000000e+000
202 46  2.261700e+007  0.000000e+000
202 47  2.261700e+007  0.000000e+000
202 48  2.261700e+007  0.000000e+000
202 49  2.261700e+007  0.000000e+000
202 50  2.261700e+007  0.000000e+000
202 51  2.261700e+007  0.000000e+000
202 52  2.261700e+007  0.000000e+000
202 53  2.261700e+007  0.000000e+000
202 54  2.261700e+007  0.000000e+000
202 55  2.261700e+007  0.000000e+000
202 56  2.261700e+007  0.000000e+000
202 57  2.261700e+007  0.000000e+000
202 58  2.261700e+007  0.000000e+000
202 59  2.261700e+007  0.000000e+000
202 60  2.261700e+007  0.000000e+000
202 61  2.261700e+007  0.000000e+000
202 62  2.261700e+007  0.000000e+000
202 63  2.261700e+007  0.000000e+000
202 64  2.261700e+007  0.000000e+000
202 65  2.324800e+007  0.000000e+000
202 66  2.324800e+007  0.000000e+000
202 67  2.324800e+007  0.000000e+000
202 68  2.324800e+007  0.000000e+000
202 69  2.324800e+007  0.000000e+000
202 70  2.324800e+007  0.000000e+000
202 71  2.324800e+007  0.000000e+000
202 72  2.324800e+007  0.000000e+000
202 73  2.324800e+007  0.000000e+000
202 74  2.324800e+007  0.000000e+000
202 75  2.324800e+007  0.000000e+000
202 76  2.324800e+007  0.000000e+000
202 77  2.324800e+007  0.000000e+000
202 78  2.324800e+007  0.000000e+000
202 79  2.324800e+007  0.000000e+000
202 80  2.324800e+007  0.000000e+000
202 81  2.324800e+007  0.000000e+000
202 82  2.324800e+007  0.000000e+000
202 83  2.324800e+007  0.000000e+000
202 84  2.324800e+007  0.000000e+000
202 85  2.324800e+007  0.000000e+000
202 86  2.324800e+007  0.000000e+000
202 87  2.324800e+007  0.000000e+000
202 88  2.324800e+007  0.000000e+000
202 89  2.324800e+007  0.000000e+000
202 90  2.324800e+007  0.000000e+000
202 91  2.324800e+007  0.000000e+000
202 92  2.324800e+007  0.000000e+000
202 93  2.324800e+007  0.000000e+000
202 94  2.324800e+007  0.000000e+000
202 95  2.324800e+007  0.000000e+000
202 96  2.324800e+007  0.000000e+000
202 97  2.324800e+007  0.000000e+000
202 98  2.324800e+007  0.000000e+000
202 99  2.324800e+007  0.000000e+000
202 100  2.324800e+007  0.000000e+000
202 101  2.324800e+007  0.000000e+000
202 102  2.324800e+007  0.000000e+000
202 103  2.324800e+007  0.000000e+000
202 104  2.324800e+007  0.000000e+000
202 105  2.324800e+007  0.000000e+000
202 106  2.324800e+007  0.000000e+000
202 107  2.324800e+007  0.000000e+000
202 108  2.324800e+007  0.000000e+000
202 109  2.324800e+007  0.000000e+000
202 110  2.324800e+007  0.000000e+000
202 111  2.324800e+007  0.000000e+000
202 112  2.324800e+007  0.000000e+000
202 113  2.324800e+007  0.000000e+000
202 114  2.324800e+007  0.000000e+000
202 115  2.324800e+007  0.000000e+000
202 116  2.324800e+007  0.000000e+000
202 117  2.324800e+007  0.000000e+000
202 118  2.324800e+007  0.000000e+000
202 119  2.324800e+007  0.000000e+000
202 120  2.324800e+007  0.000000e+000
202 121  2.704500e+007  0.000000e+000
202 122  2.704500e+007  0.000000e+000
202 123  2.704500e+007  0.000000e+000
202 124  2.704500e+007  0.000000e+000
202 125  2.704500e+007  0.000000e+000
202 126  2.704500e+007  0.000000e+000
202 127  2.704500e+007  0.000000e+000
202 128  2.704500e+007  0.000000e+000
202 129  2.704500e+007  0.000000e+000
202 130  2.704500e+007  0.000000e+000
202 131  2.704500e+007  0.000000e+000
202 132  2.704500e+007  0.000000e+000
202 133  2.704500e+007  0.000000e+000
202 134  2.704500e+007  0.000000e+000
202 135  2.704500e+007  0.000000e+000
202 136  2.704500e+007  0.000000e+000
202 137  2.704500e+007  0.000000e+000
202 138  2.704500e+007  0.000000e+000
202 139  2.704500e+007  0.000000e+000
202 140  2.704500e+007  0.000000e+000
202 141  2.704500e+007  0.000000e+000
202 142  2.704500e+007  0.000000e+000
202 143  2.704500e+007  0.000000e+000
202 144  2.704500e+007  0.000000e+000
202 145  2.704500e+007  0.000000e+000
202 146  2.704500e+007  0.000000e+000
202 147  2.704500e+007  0.000000e+000
202 148  2.704500e+007  0.000000e+000
202 149  2.704500e+007  0.000000e+000
202 150  2.704500e+007  0.000000e+000
202 151  2.704500e+007  0.000000e+000
202 152  2.704500e+007  0.000000e+000
202 153  2.704500e+007  0.000000e+000
202 154  2.704500e+007  0.000000e+000
202 155  2.704500e+007  0.000000e+000
202 156  2.704500e+007  0.000000e+000
202 157  2.704500e+007  0.000000e+000
202 158  2.704500e+007  0.000000e+000
202 159  2.704500e+007  0.000000e+000
202 160  2.704500e+007  0.000000e+000
202 161  2.704500e+007  0.000000e+000
202 162  2.704500e+007  0.000000e+000
202 163  2.704500e+007  0.000000e+000
202 164  2.704500e+007  0.000000e+000
202 165  2.704500e+007  0.000000e+000
202 166  2.704500e+007  0.000000e+000
202 167  2.704500e+007  0.000000e+000
202 168  2.704500e+007  0.000000e+000
202 169  2.704500e+007  0.000000e+000
202 170  2.704500e+007  0.000000e+000
202 171  2.704500e+007  0.000000e+000
202 172  2.704500e+007  0.000000e+000
202 173  2.704500e+007  0.000000e+000
202 174  2.704500e+007  0.000000e+000
202 175  2.704500e+007  0.000000e+000
202 176  2.704500e+007  0.000000e+000
202 177  2.704500e+007  0.000000e+000
202 178  2.704500e+007  0.000000e+000
202 179  2.704500e+007  0.000000e+000
202 180  2.704500e+007  0.000000e+000
202 181  2.704500e+007  0.000000e+000
202 182  2.704500e+007  0.000000e+000
202 183  2.704500e+007  0.000000e+000
202 184  2.704500e+007  0.000000e+000
202 185  2.704500e+007  0.000000e+000
202 186  2.704500e+007  0.000000e+000
202 187  2.704500e+007  0.000000e+000
202 188  2.704500e+007  0.000000e+000
202 189  2.704500e+007  0.000000e+000
202 190  2.704500e+007  0.000000e+000
202 191  2.704500e+007  0.000000e+000
202 192  2.704500e+007  0.000000e+000
202 193  2.704500e+007  0.000000e+000
202 194  2.704500e+007  0.000000e+000
202 195  2.704500e+007  0.000000e+000
202 196  2.704500e+007  0.000000e+000
202 197  2.704500e+007  0.000000e+000
202 198  2.704500e+007  0.000000e+000
202 199  2.704500e+007  0.000000e+000
202 200  2.704500e+007  0.000000e+000
202 201  2.704500e+007  0.000000e+000
202 202  2.704500e+007  0.000000e+000
202 203  2.704500e+007  0.000000e+000
202 204  2.704500e+007  0.000000e+000
202 205  2.704500e+007  0.000000e+000
202 206  2.704500e+007  0.000000e+000
202 207  2.704500e+007  0.000000e+000
202 208  2.704500e+007  0.000000e+000
202 209  4.276300e+007  0.000000e+000
202 210  4.276300e+007  0.000000e+000
202 211  4.276300e+007  0.000000e+000
202 212  4.276300e+007  0.000000e+000
202 213  4.276300e+007  0.000000e+000
202 214  4.276300e+007  0.000000e+000
202 215  4.276300e+007  0.000000e+000
202 216  4.276300e+007  0.000000e+000
202 217  4.276300e+007  0.000000e+000
202 218  4.276300e+007  0.000000e+000
202 219  4.276300e+007  0.000000e+000
202 220  4.276300e+007  0.000000e+000
202 221  4.276300e+007  0.000000e+000
202 222  4.276300e+007  0.000000e+000
202 223  4.276300e+007  0.000000e+000
202 224  4.276300e+007  0.000000e+000
202 225  4.276300e+007  0.000000e+000
202 226  4.276300e+007  0.000000e+000
202 227  4.276300e+007  0.000000e+000
202 228  4.276300e+007  0.000000e+000
202 229  4.276300e+007  0.000000e+000
202 230  4.276300e+007  0.000000e+000
202 231  4.276300e+007  0.000000e+000
202 232  4.276300e+007  0.000000e+000
202 233  4.276300e+007  0.000000e+000
202 234  4.276300e+007  0.000000e+000
202 235  4.276300e+007  0.000000e+000
202 236  4.276300e+007  0.000000e+000
202 237  4.276300e+007  0.000000e+000
202 238  4.276300e+007  0.000000e+000
202 239  4.276300e+007  0.000000e+000
202 240  4.276300e+007  0.000000e+000
202 241  4.276300e+007  0.000000e+000
202 242  4.276300e+007  0.000000e+000
202 243  4.276300e+007  0.000000e+000
202 244  4.276300e+007  0.000000e+000
202 245  4.276300e+007  0.000000e+000
202 246  4.276300e+007  0.000000e+000
202 247  4.276300e+007  0.000000e+000
202 248  4.276300e+007  0.000000e+000
202 249  4.276300e+007  0.000000e+000
202 250  4.276300e+007  0.000000e+000
202 251  4.276300e+007  0.000000e+000
202 252  4.276300e+007  0.000000e+000
202 253  4.276300e+007  0.000000e+000
202 254  4.276300e+007  0.000000e+000
202 255  4.276300e+007  0.000000e+000
202 256  4.276300e+007  0.000000e+000
202 257  4.276300e+007  0.000000e+000
202 258  4.276300e+007  0.000000e+000
202 259  4.276300e+007  0.000000e+000
202 260  4.276300e+007  0.000000e+000
202 261  4.276300e+007  0.000000e+000
202 262  4.276300e+007  0.000000e+000
202 263  4.276300e+007  0.000000e+000
202 264  4.276300e+007  0.000000e+000
202 265  4.276300e+007  0.000000e+000
202 266  4.276300e+007  0.000000e+000
202 267  4.276300e+007  0.000000e+000
202 268  4.276300e+007  0.000000e+000
202 269  4.276300e+007  0.000000e+000
202 270  4.276300e+007  0.000000e+000
202 271  4.276300e+007  0.000000e+000
202 272  4.276300e+007  0.000000e+000
202 273  4.276300e+007  0.000000e+000
202 274  4.276300e+007  0.000000e+000
202 275  4.276300e+007  0.000000e+000
202 276  4.276300e+007  0.000000e+000
202 277  3.406100e+007  0.000000e+000
202 278  3.406100e+007  0.000000e+000
202 279  3.406100e+007  0.000000e+000
202 280  3.406100e+007  0.000000e+000
202 281  3.406100e+007  0.000000e+000
202 282  3.406100e+007  0.000000e+000
202 283  3.406100e+007  0.000000e+000
202 284  3.406100e+007  0.000000e+000
202 285  3.406100e+007  0.000000e+000
202 286  3.406100e+007  0.000000e+000
202 287  3.406100e+007  0.000000e+000
202 288  3.406100e+007  0.000000e+000
202 289  3.406100e+007  0.000000e+000
202 290  3.406100e+007  0.000000e+000
202 291  3.406100e+007  0.000000e+000
202 292  3.406100e+007  0.000000e+000
202 293  3.406100e+007  0.000000e+000
202 294  3.406100e+007  0.000000e+000
202 295  3.406100e+007  0.000000e+000
202 296  3.406100e+007  0.000000e+000
202 297  3.406100e+007  0.000000e+000
202 298  3.406100e+007  0.000000e+000
202 299  3.406100e+007  0.000000e+000
202 300  3.406100e+007  0.000000e+000
202 301  3.406100e+007  0.000000e+000
202 302  3.406100e+007  0.000000e+000
202 303  3.406100e+007  0.000000e+000
202 304  3.406100e+007  0.000000e+000
202 305  3.406100e+007  0.000000e+000
202 306  3.406100e+007  0.000000e+000
202 307  3.406100e+007  0.000000e+000
202 308  3.406100e+007  0.000000e+000
202 309  3.406100e+007  0.000000e+000
202 310  3.406100e+007  0.000000e+000
202 311  3.406100e+007  0.000000e+000
202 312  3.406100e+007  0.000000e+000
202 313  3.406100e+007  0.000000e+000
202 314  3.406100e+007  0.000000e+000
202 315  3.406100e+007  0.000000e+000
202 316  3.406100e+007  0.000000e+000
202 317  3.406100e+007  0.000000e+000
202 318  3.406100e+007  0.000000e+000
202 319  3.406100e+007  0.000000e+000
202 320  3.406100e+007  0.000000e+000
202 321  3.406100e+007  0.000000e+000
202 322  3.406100e+007  0.000000e+000
202 323  3.406100e+007  0.000000e+000
202 324  3.406100e+007  0.000000e+000
202 325  3.406100e+007  0.000000e+000
202 326  3.406100e+007  0.000000e+000
202 327  3.406100e+007  0.000000e+000
202 328  3.406100e+007  0.000000e+000
202 329  3.406100e+007  0.000000e+000
202 330  3.406100e+007  0.000000e+000
202 331  3.406100e+007  0.000000e+000
202 332  3.406100e+007  0.000000e+000
202 333  3.406100e+007  0.000000e+000
202 334  3.406100e+007  0.000000e+000
